timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2025-12-08T10:05:44,BLIP_caption,2cb1d4e1-9a4e-48cf-8563-66956d889952,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,13.53541129999212,8.881354912613386e-05,6.561570029732719e-06,432.0,1.1662523887775837,10.0,0.0015449423519975972,4.170836670000164e-06,3.573930916665834e-05,0.0015848524978342557,0.0,France,FRA,,,,Windows-11-10.0.26100-SP0,3.13.5,3.2.0,16,AMD Ryzen 7 7735HS with Radeon Graphics,1,1 x NVIDIA GeForce RTX 4060 Laptop GPU,,,15.309364318847656,machine,N,1.0,0.0
